Date,Site,NB.1.8.1.X,XFG.X,LP.8.X,KP.1.1.X,XEC.X,KP.3.1.1.X,KP.3.X,KP.2.X,JN.1.X,BA.2.86.X,XBB.1.9.X,XBB.1.5.X,XBB.X,BQ.1.X,BA.5.X,BA.2.X,BA.1,Delta,Other recombinants,Other
2026-02-08,Point Loma,2.28,82.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1
2026-02-09,Point Loma,0.0,70.24,0.0,0.0,0.0,0.0,0.0,0.0,5.44,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
2026-02-10,Point Loma,0.0,36.65,0.0,0.0,0.0,0.0,0.0,0.0,51.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7
2026-02-11,Point Loma,0.0,86.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.6
2026-02-22,Point Loma,6.52,64.21,0.0,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3
2026-02-24,Point Loma,0.25,97.72,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
2026-02-25,Point Loma,0.0,68.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7
2022-04-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19999999999999,8.2,0.0,0.0,0.6
2022-04-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,95.0,3.7,0.0,0.0,0.7
2022-04-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.7,0.0,0.0,0.6
2022-05-02,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.0,0.8
2022-05-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,97.19999999999999,0.0,0.0,0.0,2.5
2022-05-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,96.9,0.0,0.0,0.0,2.5
2022-05-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,96.1,0.0,0.0,0.0,2.7
2022-06-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,91.69999999999999,0.0,0.0,0.0,2.0
2022-06-10,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,89.7,0.0,0.0,0.0,2.6
2022-06-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,85.6,0.0,0.0,0.0,2.5
2022-06-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,44.0,0.0,0.0,0.0,2.5
2022-07-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2,18.6,0.0,0.0,0.0,3.2
2022-07-08,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,21.2,0.0,0.0,0.0,4.6
2022-07-11,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9,15.5,0.0,0.0,0.0,6.6
2022-07-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,16.9,0.0,0.0,0.0,4.1
2022-07-18,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8,24.700000000000003,0.0,0.0,0.0,5.5
2022-07-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3,6.699999999999999,0.0,0.0,0.0,3.0
2022-07-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,9.2,0.0,0.0,0.0,3.8
2022-08-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9,0.5,0.0,0.0,0.0,2.6
2022-08-04,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,7.8,0.0,0.0,0.0,2.3
2022-08-08,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,2.2,0.0,0.0,0.0,1.3
2022-08-11,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,12.2,0.0,0.0,0.0,2.3
2022-08-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,7.199999999999999,0.0,0.0,0.0,4.5
2022-08-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4,12.8,0.0,0.0,0.0,2.8
2022-08-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,6.0,0.0,0.0,0.0,2.4
2022-08-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,0.0,1.3
2022-08-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7,4.7,0.0,0.0,0.0,1.6
2022-09-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8,2.0,0.0,0.0,0.0,3.2
2022-09-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3,10.0,0.0,0.0,0.0,4.7
2022-09-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,3.8,0.0,0.0,0.0,7.0
2022-09-07,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.5,0.0,0.0,0.0,3.5
2022-09-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,91.8,1.5,0.0,0.0,0.0,4.3
2022-09-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,67.4,5.0,0.0,0.0,0.0,4.5
2022-09-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,94.5,0.7,0.0,0.0,0.0,4.4
2022-09-16,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,88.5,2.4000000000000004,0.0,0.0,0.0,7.0
2022-09-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,66.7,0.0,0.0,0.0,7.1
2022-09-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,7.7,0.0,0.0,0.0,5.9
2022-09-22,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.10000000000001,2.8000000000000003,0.0,0.0,0.0,5.1
2022-09-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,94.0,1.2,0.0,0.0,0.0,4.3
2022-09-26,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.4,0.0,0.0,0.0,0.0,3.5
2022-09-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,93.0,0.9,0.0,0.0,0.0,4.7
2022-09-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.7,0.0,0.0,0.0,4.4
2022-10-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87.2,6.0,0.0,0.0,0.0,4.8
2022-10-11,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,0.0,0.0,0.0,2.8
2022-10-12,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,3.0
2022-10-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,71.7,8.8,0.0,0.0,0.0,7.9
2022-10-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,80.4,9.0,0.0,0.0,0.0,4.7
2022-10-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,71.1,11.7,0.0,0.0,0.0,5.1
2022-10-24,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,84.2,6.6,0.0,0.0,0.0,4.9
2022-10-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,96.89999999999999,0.0,0.0,0.0,0.0,2.5
2022-10-31,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,95.39999999999999,0.0,0.0,0.0,0.0,1.1
2022-11-04,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,66.6,0.3,0.0,0.0,0.0,14.3
2022-11-08,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.900000000000006,44.2,2.7,0.0,0.0,0.0,7.2
2022-11-10,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,24.3,50.5,8.5,0.0,0.0,10.2,6.4
2022-11-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.3,21.6,56.6,5.7,0.0,0.0,6.4,6.2
2022-11-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,51.3,30.200000000000003,5.800000000000001,0.0,0.0,2.0,7.0
2022-11-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,44.4,41.4,4.9,0.0,0.0,2.0,7.0
2022-11-24,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,43.2,34.1,9.1,0.0,0.0,4.9,6.4
2022-11-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,41.0,35.7,11.6,0.0,0.0,3.3,6.9
2022-11-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.3,46.7,32.1,8.1,0.0,0.0,0.4,6.1
2022-12-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7,63.400000000000006,19.4,3.3,0.0,0.0,3.4,8.3
2022-12-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7,60.400000000000006,16.8,12.5,0.0,0.0,0.8,6.5
2022-12-12,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.1,46.599999999999994,31.0,6.0,0.0,0.0,5.7,7.4
2022-12-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,65.6,16.7,7.0,0.0,0.0,4.1,5.8
2022-12-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,57.3,21.5,8.6,0.0,0.0,3.6,7.0
2022-12-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,76.7,8.1,3.7,0.0,0.0,1.4,6.8
2022-12-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.1,73.9,9.3,3.7,0.0,0.0,0.7,6.8
2022-12-29,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.6,69.4,4.2,15.7,0.0,0.0,0.0,4.7
2022-12-30,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5,67.8,5.6,10.2,0.0,0.0,1.1,7.3
2023-01-04,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.2,74.2,9.7,4.199999999999999,0.0,0.0,0.3,6.3
2023-01-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.7,62.6,6.8,9.2,0.0,0.0,0.0,8.5
2023-01-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.6,18.9,4.6,64.3,0.0,0.0,0.6,5.5
2023-01-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,62.5,3.0,0.3,0.0,0.0,0.2,6.7
2023-01-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2.0,58.800000000000004,18.599999999999998,2.2,0.0,0.0,5.9,7.4
2023-01-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.3,59.3,9.1,0.4,0.0,0.0,0.6,5.0
2023-01-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,4.2,0.6000000000000001,0.30000000000000004,0.0,0.0,0.2,5.7
2023-01-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,20.9,19.599999999999998,0.0,8.9,0.0,0.0,0.2,4.1
2023-01-26,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.4,40.1,4.6,6.3,0.0,0.0,0.3,6.8
2023-01-30,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,14.2,49.5,14.0,0.5,0.0,0.0,0.1,2.2
2023-02-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,0.4,22.6,7.4,0.4,0.0,0.0,1.6,5.0
2023-02-02,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,0.3,37.8,14.4,0.0,0.0,0.0,0.2,5.2
2023-02-03,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.2,58.2,1.7,3.3,0.0,0.0,4.4,5.9
2023-02-08,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,4.5,66.30000000000001,0.2,0.5,0.0,0.0,0.6,2.7
2023-02-10,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.5,86.6,0.5,0.4,0.0,0.0,0.4,5.1
2023-02-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,15.4,26.799999999999997,4.2,1.7,0.0,0.0,1.2,2.9
2023-02-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,2.0,22.900000000000002,4.2,2.2,0.0,0.0,1.0,5.3
2023-02-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.2,75.39999999999999,0.3,1.5,0.0,0.0,0.5,3.0
2023-02-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,6.6,19.0,10.1,5.5,0.0,0.0,0.3,6.9
2023-03-01,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.1,9.2,2.0,0.1,0.0,0.0,0.2,6.4
2023-03-03,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,7.9,9.299999999999999,1.2,0.6,0.0,0.0,0.5,4.8
2023-03-07,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,5.4,4.7,0.0,2.9000000000000004,0.0,0.0,4.5,5.9
2023-03-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,74.6,3.9,0.9,0.0,0.0,0.0,0.0,0.0,3.4
2023-03-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,73.5,2.8,5.5,0.0,0.0,0.0,0.0,0.8,5.7
2023-03-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,4.0
2023-03-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2023-03-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-03-30,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,24.0,0.0,0.0,1.7,0.0,0.0,0.0,4.4
2023-04-04,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,77.5,2.9,0.0,0.0,0.0,0.0,0.0,2.4,5.5
2023-04-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2023-04-11,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,72.6,20.7,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2023-04-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,5.5
2023-04-24,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.8
2023-04-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,9.1
2023-05-10,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,74.1,1.2000000000000002,0.0,0.0,6.1,0.0,0.0,0.1,6.4
2023-05-12,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,17.900000000000002,0.0,0.0,61.3,0.0,0.0,0.0,10.2
2023-05-18,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,83.4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4
2023-05-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,49.2,31.7,0.0,0.0,0.0,0.0,0.0,0.1,3.3
2023-05-26,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.2,91.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.1
2023-05-30,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,29.6,7.999999999999999,0.0,0.0,0.0,0.0,0.0,0.2,2.9
2023-06-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,37.3,48.5,0.0,0.0,0.0,0.0,0.0,0.1,7.3
2023-06-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,16.9,38.6,0.0,0.1,0.0,0.0,0.0,0.8,8.2
2023-06-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,32.9,50.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,5.7
2023-06-22,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,37.8,37.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,4.7
2023-06-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,35.9,43.7,0.0,0.0,0.0,0.0,0.0,0.3,4.6
2023-07-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.9,26.9,0.0,0.0,0.0,0.0,0.0,0.3,4.9
2023-07-07,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,27.0,33.4,0.0,0.0,0.0,0.0,0.0,0.2,6.8
2023-07-11,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,83.2,5.300000000000001,0.0,0.0,0.0,0.0,0.0,0.1,7.8
2023-07-14,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.899999999999999,24.7,52.6,0.0,0.0,0.0,0.0,0.0,0.1,7.7
2023-07-17,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,18.2,21.9,0.0,0.0,0.0,0.0,0.0,1.9,6.9
2023-07-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,26.1,34.2,0.0,0.0,0.0,0.0,0.0,0.4,5.0
2023-07-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,55.4,29.2,0.0,0.0,0.0,0.0,0.0,0.1,6.6
2023-08-23,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,92.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,5.1
2023-08-28,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.6,2.6,0.0,0.0,0.1,0.0,0.0,0.3,5.4
2023-08-30,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,12.4,20.400000000000002,0.0,0.0,0.0,0.0,0.0,15.6,7.4
2023-09-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,4.8,38.2,0.0,0.0,0.0,0.0,0.0,0.0,6.7
2023-09-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.900000000000006,12.8,20.9,0.0,0.0,0.0,0.0,0.0,0.1,6.3
2023-09-12,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,61.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
2023-09-15,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,9.2,19.400000000000002,0.0,0.0,0.0,0.0,0.0,0.3,6.0
2023-09-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,5.2,22.1,0.0,0.0,0.0,0.0,0.0,0.5,7.8
2023-09-21,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,2.7,5.0,0.0,0.0,0.0,0.0,0.0,0.3,5.3
2023-09-25,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,5.4,11.0,0.0,0.0,0.0,0.0,0.0,0.2,6.4
2023-09-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,64.9,6.5,21.5,0.0,0.0,0.0,0.0,0.0,0.2,6.8
2023-10-02,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.3,16.9,22.8,0.0,0.0,0.0,0.0,0.0,0.4,5.6
2023-10-05,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,2.2,69.7,0.0,0.0,0.0,0.0,0.0,1.1,9.2
2023-10-09,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4,7.0,13.899999999999999,0.0,0.0,0.1,0.0,0.0,5.2,6.4
2023-10-13,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,5.2,0.2,0.8,0.0,0.0,0.2,0.0,0.0,0.1,5.1
2023-10-16,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9,0.5,17.2,0.0,0.0,0.0,0.0,0.0,5.2,6.2
2023-10-19,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,69.9,5.5,8.7,0.0,0.0,0.4,0.0,0.0,6.3,7.5
2023-10-20,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7,1.4,10.9,0.0,0.0,3.2,0.0,0.0,0.2,6.6
2023-10-26,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,73.7,0.5,15.200000000000001,0.0,0.0,0.0,0.0,0.0,3.8,6.6
2023-10-27,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,78.0,1.4,6.8,0.0,0.0,0.0,0.0,0.0,1.6,7.0
2023-11-06,Encina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.99999999999999,3.8,4.0,0.0,0.0,0.0,0.0,0.0,1.1,4.1
